Name,Label,Concept,Required,Attributes,Limit,Predicate Type,Group
DP02PR_0080PE,Percent!!RESIDENCE 1 YEAR AGO!!Different house in Puerto Rico or the U.S.,,not required,"DP02PR_0080PEA, DP02PR_0080PM, DP02PR_0080PMA",0,float,DP02PR
DP02PR_0081E,Estimate!!RESIDENCE 1 YEAR AGO!!Different house in Puerto Rico or the U.S.!!In Puerto Rico,,not required,"DP02PR_0081EA, DP02PR_0081M, DP02PR_0081MA",0,int,DP02PR
DP02PR_0081PE,Percent!!RESIDENCE 1 YEAR AGO!!Different house in Puerto Rico or the U.S.!!In Puerto Rico,,not required,"DP02PR_0081PEA, DP02PR_0081PM, DP02PR_0081PMA",0,float,DP02PR
DP02PR_0082E,Estimate!!RESIDENCE 1 YEAR AGO!!Different house in Puerto Rico or the U.S.!!In Puerto Rico!!Same municipio,,not required,"DP02PR_0082EA, DP02PR_0082M, DP02PR_0082MA",0,int,DP02PR
DP02PR_0082PE,Percent!!RESIDENCE 1 YEAR AGO!!Different house in Puerto Rico or the U.S.!!In Puerto Rico!!Same municipio,,not required,"DP02PR_0082PEA, DP02PR_0082PM, DP02PR_0082PMA",0,float,DP02PR
DP02PR_0083E,Estimate!!RESIDENCE 1 YEAR AGO!!Different house in Puerto Rico or the U.S.!!In Puerto Rico!!Different municipio,,not required,"DP02PR_0083EA, DP02PR_0083M, DP02PR_0083MA",0,int,DP02PR
DP02PR_0083PE,Percent!!RESIDENCE 1 YEAR AGO!!Different house in Puerto Rico or the U.S.!!In Puerto Rico!!Different municipio,,not required,"DP02PR_0083PEA, DP02PR_0083PM, DP02PR_0083PMA",0,float,DP02PR
DP02PR_0084E,Estimate!!RESIDENCE 1 YEAR AGO!!Different house in Puerto Rico or the U.S.!!In the United States,,not required,"DP02PR_0084EA, DP02PR_0084M, DP02PR_0084MA",0,int,DP02PR
DP02PR_0084PE,Percent!!RESIDENCE 1 YEAR AGO!!Different house in Puerto Rico or the U.S.!!In the United States,,not required,"DP02PR_0084PEA, DP02PR_0084PM, DP02PR_0084PMA",0,float,DP02PR
DP02PR_0085E,Estimate!!RESIDENCE 1 YEAR AGO!!Elsewhere,,not required,"DP02PR_0085EA, DP02PR_0085M, DP02PR_0085MA",0,int,DP02PR
DP02PR_0085PE,Percent!!RESIDENCE 1 YEAR AGO!!Elsewhere,,not required,"DP02PR_0085PEA, DP02PR_0085PM, DP02PR_0085PMA",0,float,DP02PR
DP02PR_0086E,Estimate!!PLACE OF BIRTH!!Total population,,not required,"DP02PR_0086EA, DP02PR_0086M, DP02PR_0086MA",0,int,DP02PR
DP02PR_0086PE,Percent!!PLACE OF BIRTH!!Total population,,not required,"DP02PR_0086PEA, DP02PR_0086PM, DP02PR_0086PMA",0,int,DP02PR
DP02PR_0087E,Estimate!!PLACE OF BIRTH!!Native,,not required,"DP02PR_0087EA, DP02PR_0087M, DP02PR_0087MA",0,int,DP02PR
DP02PR_0087PE,Percent!!PLACE OF BIRTH!!Native,,not required,"DP02PR_0087PEA, DP02PR_0087PM, DP02PR_0087PMA",0,float,DP02PR
DP02PR_0088E,Estimate!!PLACE OF BIRTH!!Native!!Born in Puerto Rico or the United States,,not required,"DP02PR_0088EA, DP02PR_0088M, DP02PR_0088MA",0,int,DP02PR
DP02PR_0088PE,Percent!!PLACE OF BIRTH!!Native!!Born in Puerto Rico or the United States,,not required,"DP02PR_0088PEA, DP02PR_0088PM, DP02PR_0088PMA",0,float,DP02PR
DP02PR_0089E,Estimate!!PLACE OF BIRTH!!Native!!Born in Puerto Rico or the United States!!In Puerto Rico,,not required,"DP02PR_0089EA, DP02PR_0089M, DP02PR_0089MA",0,int,DP02PR
DP02PR_0089PE,Percent!!PLACE OF BIRTH!!Native!!Born in Puerto Rico or the United States!!In Puerto Rico,,not required,"DP02PR_0089PEA, DP02PR_0089PM, DP02PR_0089PMA",0,float,DP02PR
DP02PR_0090E,Estimate!!PLACE OF BIRTH!!Native!!Born in Puerto Rico or the United States!!In the United States,,not required,"DP02PR_0090EA, DP02PR_0090M, DP02PR_0090MA",0,int,DP02PR
DP02PR_0090PE,Percent!!PLACE OF BIRTH!!Native!!Born in Puerto Rico or the United States!!In the United States,,not required,"DP02PR_0090PEA, DP02PR_0090PM, DP02PR_0090PMA",0,float,DP02PR
DP02PR_0091E,"Estimate!!PLACE OF BIRTH!!Native!!Born in U.S. Island Areas, or born abroad of American parents",,not required,"DP02PR_0091EA, DP02PR_0091M, DP02PR_0091MA",0,int,DP02PR
DP02PR_0091PE,"Percent!!PLACE OF BIRTH!!Native!!Born in U.S. Island Areas, or born abroad of American parents",,not required,"DP02PR_0091PEA, DP02PR_0091PM, DP02PR_0091PMA",0,float,DP02PR
DP02PR_0092E,Estimate!!PLACE OF BIRTH!!Foreign born,,not required,"DP02PR_0092EA, DP02PR_0092M, DP02PR_0092MA",0,int,DP02PR
DP02PR_0092PE,Percent!!PLACE OF BIRTH!!Foreign born,,not required,"DP02PR_0092PEA, DP02PR_0092PM, DP02PR_0092PMA",0,float,DP02PR
DP02PR_0093E,Estimate!!U.S. CITIZENSHIP STATUS!!Foreign-born population,,not required,"DP02PR_0093EA, DP02PR_0093M, DP02PR_0093MA",0,int,DP02PR
DP02PR_0093PE,Percent!!U.S. CITIZENSHIP STATUS!!Foreign-born population,,not required,"DP02PR_0093PEA, DP02PR_0093PM, DP02PR_0093PMA",0,int,DP02PR
DP02PR_0094E,Estimate!!U.S. CITIZENSHIP STATUS!!Naturalized U.S. citizen,,not required,"DP02PR_0094EA, DP02PR_0094M, DP02PR_0094MA",0,int,DP02PR
DP02PR_0094PE,Percent!!U.S. CITIZENSHIP STATUS!!Naturalized U.S. citizen,,not required,"DP02PR_0094PEA, DP02PR_0094PM, DP02PR_0094PMA",0,float,DP02PR
DP02PR_0095E,Estimate!!U.S. CITIZENSHIP STATUS!!Not a U.S. citizen,,not required,"DP02PR_0095EA, DP02PR_0095M, DP02PR_0095MA",0,int,DP02PR
DP02PR_0095PE,Percent!!U.S. CITIZENSHIP STATUS!!Not a U.S. citizen,,not required,"DP02PR_0095PEA, DP02PR_0095PM, DP02PR_0095PMA",0,float,DP02PR
DP02PR_0096E,Estimate!!YEAR OF ENTRY!!Population born outside Puerto Rico,,not required,"DP02PR_0096EA, DP02PR_0096M, DP02PR_0096MA",0,int,DP02PR
DP02PR_0096PE,Percent!!YEAR OF ENTRY!!Population born outside Puerto Rico,,not required,"DP02PR_0096PEA, DP02PR_0096PM, DP02PR_0096PMA",0,int,DP02PR
DP02PR_0097E,Estimate!!YEAR OF ENTRY!!Native,,not required,"DP02PR_0097M, DP02PR_0097MA, DP02PR_0097EA",0,int,DP02PR
DP02PR_0097PE,Percent!!YEAR OF ENTRY!!Native,,not required,"DP02PR_0097PM, DP02PR_0097PMA, DP02PR_0097PEA",0,int,DP02PR
DP02PR_0098E,Estimate!!YEAR OF ENTRY!!Entered 2000 or later,,not required,"DP02PR_0098M, DP02PR_0098MA, DP02PR_0098EA",0,int,DP02PR
DP02PR_0098PE,Percent!!YEAR OF ENTRY!!Entered 2000 or later,,not required,"DP02PR_0098PM, DP02PR_0098PMA, DP02PR_0098PEA",0,float,DP02PR
DP02PR_0099E,Estimate!!YEAR OF ENTRY!!Entered before 2000,,not required,"DP02PR_0099M, DP02PR_0099MA, DP02PR_0099EA",0,int,DP02PR
DP02PR_0099PE,Percent!!YEAR OF ENTRY!!Entered before 2000,,not required,"DP02PR_0099PM, DP02PR_0099PMA, DP02PR_0099PEA",0,float,DP02PR
DP02PR_0100E,Estimate!!YEAR OF ENTRY!!Foreign born,,not required,"DP02PR_0100M, DP02PR_0100MA, DP02PR_0100EA",0,int,DP02PR
DP02PR_0100PE,Percent!!YEAR OF ENTRY!!Foreign born,,not required,"DP02PR_0100PM, DP02PR_0100PMA, DP02PR_0100PEA",0,int,DP02PR
DP02PR_0101E,Estimate!!YEAR OF ENTRY!!Entered 2000 or later,,not required,"DP02PR_0101M, DP02PR_0101MA, DP02PR_0101EA",0,int,DP02PR
DP02PR_0101PE,Percent!!YEAR OF ENTRY!!Entered 2000 or later,,not required,"DP02PR_0101PM, DP02PR_0101PMA, DP02PR_0101PEA",0,float,DP02PR
DP02PR_0102E,Estimate!!YEAR OF ENTRY!!Entered before 2000,,not required,"DP02PR_0102M, DP02PR_0102MA, DP02PR_0102EA",0,int,DP02PR
DP02PR_0102PE,Percent!!YEAR OF ENTRY!!Entered before 2000,,not required,"DP02PR_0102PM, DP02PR_0102PMA, DP02PR_0102PEA",0,float,DP02PR
DP02PR_0103E,"Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea",,not required,"DP02PR_0103M, DP02PR_0103MA, DP02PR_0103EA",0,int,DP02PR
DP02PR_0103PE,"Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea",,not required,"DP02PR_0103PM, DP02PR_0103PMA, DP02PR_0103PEA",0,int,DP02PR
DP02PR_0104E,Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe,,not required,"DP02PR_0104M, DP02PR_0104MA, DP02PR_0104EA",0,int,DP02PR
DP02PR_0104PE,Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe,,not required,"DP02PR_0104PM, DP02PR_0104PMA, DP02PR_0104PEA",0,float,DP02PR
DP02PR_0105E,Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia,,not required,"DP02PR_0105M, DP02PR_0105MA, DP02PR_0105EA",0,int,DP02PR
DP02PR_0105PE,Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia,,not required,"DP02PR_0105PM, DP02PR_0105PMA, DP02PR_0105PEA",0,float,DP02PR
DP02PR_0106E,Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa,,not required,"DP02PR_0106M, DP02PR_0106MA, DP02PR_0106EA",0,int,DP02PR
DP02PR_0106PE,Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa,,not required,"DP02PR_0106PM, DP02PR_0106PMA, DP02PR_0106PEA",0,float,DP02PR
DP02PR_0107E,Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania,,not required,"DP02PR_0107M, DP02PR_0107MA, DP02PR_0107EA",0,int,DP02PR
DP02PR_0107PE,Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania,,not required,"DP02PR_0107PM, DP02PR_0107PMA, DP02PR_0107PEA",0,float,DP02PR
DP02PR_0108E,Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America,,not required,"DP02PR_0108M, DP02PR_0108MA, DP02PR_0108EA",0,int,DP02PR
DP02PR_0108PE,Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America,,not required,"DP02PR_0108PM, DP02PR_0108PMA, DP02PR_0108PEA",0,float,DP02PR
DP02PR_0109E,Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America,,not required,"DP02PR_0109M, DP02PR_0109MA, DP02PR_0109EA",0,int,DP02PR
DP02PR_0109PE,Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America,,not required,"DP02PR_0109PM, DP02PR_0109PMA, DP02PR_0109PEA",0,float,DP02PR
DP02PR_0110E,Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over,,not required,"DP02PR_0110M, DP02PR_0110MA, DP02PR_0110EA",0,int,DP02PR
DP02PR_0110PE,Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over,,not required,"DP02PR_0110PM, DP02PR_0110PMA, DP02PR_0110PEA",0,int,DP02PR
DP02PR_0111E,Estimate!!LANGUAGE SPOKEN AT HOME!!English only,,not required,"DP02PR_0111M, DP02PR_0111MA, DP02PR_0111EA",0,int,DP02PR
DP02PR_0111PE,Percent!!LANGUAGE SPOKEN AT HOME!!English only,,not required,"DP02PR_0111PM, DP02PR_0111PMA, DP02PR_0111PEA",0,float,DP02PR
DP02PR_0112E,Estimate!!LANGUAGE SPOKEN AT HOME!!Language other than English,,not required,"DP02PR_0112M, DP02PR_0112MA, DP02PR_0112EA",0,int,DP02PR
DP02PR_0112PE,Percent!!LANGUAGE SPOKEN AT HOME!!Language other than English,,not required,"DP02PR_0112PM, DP02PR_0112PMA, DP02PR_0112PEA",0,float,DP02PR
DP02PR_0113E,"Estimate!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Speak English less than ""very well""",,not required,"DP02PR_0113M, DP02PR_0113MA, DP02PR_0113EA",0,int,DP02PR
DP02PR_0113PE,"Percent!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Speak English less than ""very well""",,not required,"DP02PR_0113PM, DP02PR_0113PMA, DP02PR_0113PEA",0,float,DP02PR
DP02PR_0114E,Estimate!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish,,not required,"DP02PR_0114M, DP02PR_0114MA, DP02PR_0114EA",0,int,DP02PR
DP02PR_0114PE,Percent!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish,,not required,"DP02PR_0114PM, DP02PR_0114PMA, DP02PR_0114PEA",0,float,DP02PR
DP02PR_0115E,"Estimate!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish!!Speak English less than ""very well""",,not required,"DP02PR_0115M, DP02PR_0115MA, DP02PR_0115EA",0,int,DP02PR
DP02PR_0115PE,"Percent!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish!!Speak English less than ""very well""",,not required,"DP02PR_0115PM, DP02PR_0115PMA, DP02PR_0115PEA",0,float,DP02PR
DP02PR_0116E,Estimate!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages,,not required,"DP02PR_0116M, DP02PR_0116MA, DP02PR_0116EA",0,int,DP02PR
DP02PR_0116PE,Percent!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages,,not required,"DP02PR_0116PM, DP02PR_0116PMA, DP02PR_0116PEA",0,float,DP02PR
DP02PR_0117E,"Estimate!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages!!Speak English less than ""very well""",,not required,"DP02PR_0117M, DP02PR_0117MA, DP02PR_0117EA",0,int,DP02PR
DP02PR_0117PE,"Percent!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages!!Speak English less than ""very well""",,not required,"DP02PR_0117PM, DP02PR_0117PMA, DP02PR_0117PEA",0,float,DP02PR
DP02PR_0118E,Estimate!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Asian and Pacific Islander languages,,not required,"DP02PR_0118M, DP02PR_0118MA, DP02PR_0118EA",0,int,DP02PR
DP02PR_0118PE,Percent!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Asian and Pacific Islander languages,,not required,"DP02PR_0118PM, DP02PR_0118PMA, DP02PR_0118PEA",0,float,DP02PR
DP02PR_0119E,"Estimate!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Asian and Pacific Islander languages!!Speak English less than ""very well""",,not required,"DP02PR_0119M, DP02PR_0119MA, DP02PR_0119EA",0,int,DP02PR
DP02PR_0119PE,"Percent!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Asian and Pacific Islander languages!!Speak English less than ""very well""",,not required,"DP02PR_0119PM, DP02PR_0119PMA, DP02PR_0119PEA",0,float,DP02PR
DP02PR_0120E,Estimate!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Other languages,,not required,"DP02PR_0120M, DP02PR_0120MA, DP02PR_0120EA",0,int,DP02PR
DP02PR_0120PE,Percent!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Other languages,,not required,"DP02PR_0120PM, DP02PR_0120PMA, DP02PR_0120PEA",0,float,DP02PR
DP02PR_0121E,"Estimate!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Other languages!!Speak English less than ""very well""",,not required,"DP02PR_0121M, DP02PR_0121MA, DP02PR_0121EA",0,int,DP02PR
DP02PR_0121PE,"Percent!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Other languages!!Speak English less than ""very well""",,not required,"DP02PR_0121PM, DP02PR_0121PMA, DP02PR_0121PEA",0,float,DP02PR
DP02PR_0122E,Estimate!!ANCESTRY!!Total population,,not required,"DP02PR_0122EA, DP02PR_0122M, DP02PR_0122MA",0,int,DP02PR
DP02PR_0122PE,Percent!!ANCESTRY!!Total population,,not required,"DP02PR_0122PEA, DP02PR_0122PM, DP02PR_0122PMA",0,int,DP02PR
DP02PR_0123E,Estimate!!ANCESTRY!!American,,not required,"DP02PR_0123EA, DP02PR_0123M, DP02PR_0123MA",0,int,DP02PR
DP02PR_0123PE,Percent!!ANCESTRY!!American,,not required,"DP02PR_0123PEA, DP02PR_0123PM, DP02PR_0123PMA",0,float,DP02PR
DP02PR_0124E,Estimate!!ANCESTRY!!Arab,,not required,"DP02PR_0124EA, DP02PR_0124M, DP02PR_0124MA",0,int,DP02PR
DP02PR_0124PE,Percent!!ANCESTRY!!Arab,,not required,"DP02PR_0124PEA, DP02PR_0124PM, DP02PR_0124PMA",0,float,DP02PR
DP02PR_0125E,Estimate!!ANCESTRY!!Czech,,not required,"DP02PR_0125EA, DP02PR_0125M, DP02PR_0125MA",0,int,DP02PR
DP02PR_0125PE,Percent!!ANCESTRY!!Czech,,not required,"DP02PR_0125PEA, DP02PR_0125PM, DP02PR_0125PMA",0,float,DP02PR
DP02PR_0126E,Estimate!!ANCESTRY!!Danish,,not required,"DP02PR_0126EA, DP02PR_0126M, DP02PR_0126MA",0,int,DP02PR
DP02PR_0126PE,Percent!!ANCESTRY!!Danish,,not required,"DP02PR_0126PEA, DP02PR_0126PM, DP02PR_0126PMA",0,float,DP02PR
DP02PR_0127E,Estimate!!ANCESTRY!!Dutch,,not required,"DP02PR_0127EA, DP02PR_0127M, DP02PR_0127MA",0,int,DP02PR
DP02PR_0127PE,Percent!!ANCESTRY!!Dutch,,not required,"DP02PR_0127PEA, DP02PR_0127PM, DP02PR_0127PMA",0,float,DP02PR
DP02PR_0128E,Estimate!!ANCESTRY!!English,,not required,"DP02PR_0128EA, DP02PR_0128M, DP02PR_0128MA",0,int,DP02PR
DP02PR_0128PE,Percent!!ANCESTRY!!English,,not required,"DP02PR_0128PEA, DP02PR_0128PM, DP02PR_0128PMA",0,float,DP02PR
DP02PR_0129E,Estimate!!ANCESTRY!!French (except Basque),,not required,"DP02PR_0129EA, DP02PR_0129M, DP02PR_0129MA",0,int,DP02PR
DP02PR_0129PE,Percent!!ANCESTRY!!French (except Basque),,not required,"DP02PR_0129PEA, DP02PR_0129PM, DP02PR_0129PMA",0,float,DP02PR
DP02PR_0130E,Estimate!!ANCESTRY!!French Canadian,,not required,"DP02PR_0130EA, DP02PR_0130M, DP02PR_0130MA",0,int,DP02PR
DP02PR_0130PE,Percent!!ANCESTRY!!French Canadian,,not required,"DP02PR_0130PEA, DP02PR_0130PM, DP02PR_0130PMA",0,float,DP02PR
DP02PR_0131E,Estimate!!ANCESTRY!!German,,not required,"DP02PR_0131EA, DP02PR_0131M, DP02PR_0131MA",0,int,DP02PR
DP02PR_0131PE,Percent!!ANCESTRY!!German,,not required,"DP02PR_0131PEA, DP02PR_0131PM, DP02PR_0131PMA",0,float,DP02PR
DP02PR_0132E,Estimate!!ANCESTRY!!Greek,,not required,"DP02PR_0132EA, DP02PR_0132M, DP02PR_0132MA",0,int,DP02PR
DP02PR_0132PE,Percent!!ANCESTRY!!Greek,,not required,"DP02PR_0132PEA, DP02PR_0132PM, DP02PR_0132PMA",0,float,DP02PR
DP02PR_0133E,Estimate!!ANCESTRY!!Hungarian,,not required,"DP02PR_0133EA, DP02PR_0133M, DP02PR_0133MA",0,int,DP02PR
DP02PR_0133PE,Percent!!ANCESTRY!!Hungarian,,not required,"DP02PR_0133PEA, DP02PR_0133PM, DP02PR_0133PMA",0,float,DP02PR
DP02PR_0134E,Estimate!!ANCESTRY!!Irish,,not required,"DP02PR_0134EA, DP02PR_0134M, DP02PR_0134MA",0,int,DP02PR
DP02PR_0134PE,Percent!!ANCESTRY!!Irish,,not required,"DP02PR_0134PEA, DP02PR_0134PM, DP02PR_0134PMA",0,float,DP02PR
DP02PR_0135E,Estimate!!ANCESTRY!!Italian,,not required,"DP02PR_0135EA, DP02PR_0135M, DP02PR_0135MA",0,int,DP02PR
DP02PR_0135PE,Percent!!ANCESTRY!!Italian,,not required,"DP02PR_0135PEA, DP02PR_0135PM, DP02PR_0135PMA",0,float,DP02PR
DP02PR_0136E,Estimate!!ANCESTRY!!Lithuanian,,not required,"DP02PR_0136EA, DP02PR_0136M, DP02PR_0136MA",0,int,DP02PR
DP02PR_0136PE,Percent!!ANCESTRY!!Lithuanian,,not required,"DP02PR_0136PEA, DP02PR_0136PM, DP02PR_0136PMA",0,float,DP02PR
DP02PR_0137E,Estimate!!ANCESTRY!!Norwegian,,not required,"DP02PR_0137EA, DP02PR_0137M, DP02PR_0137MA",0,int,DP02PR
DP02PR_0137PE,Percent!!ANCESTRY!!Norwegian,,not required,"DP02PR_0137PEA, DP02PR_0137PM, DP02PR_0137PMA",0,float,DP02PR
DP02PR_0138E,Estimate!!ANCESTRY!!Polish,,not required,"DP02PR_0138EA, DP02PR_0138M, DP02PR_0138MA",0,int,DP02PR
DP02PR_0138PE,Percent!!ANCESTRY!!Polish,,not required,"DP02PR_0138PM, DP02PR_0138PMA, DP02PR_0138PEA",0,float,DP02PR
DP02PR_0139E,Estimate!!ANCESTRY!!Portuguese,,not required,"DP02PR_0139M, DP02PR_0139MA, DP02PR_0139EA",0,int,DP02PR
DP02PR_0139PE,Percent!!ANCESTRY!!Portuguese,,not required,"DP02PR_0139PM, DP02PR_0139PMA, DP02PR_0139PEA",0,float,DP02PR
DP02PR_0140E,Estimate!!ANCESTRY!!Russian,,not required,"DP02PR_0140M, DP02PR_0140MA, DP02PR_0140EA",0,int,DP02PR
DP02PR_0140PE,Percent!!ANCESTRY!!Russian,,not required,"DP02PR_0140PM, DP02PR_0140PMA, DP02PR_0140PEA",0,float,DP02PR
DP02PR_0141E,Estimate!!ANCESTRY!!Scotch-Irish,,not required,"DP02PR_0141M, DP02PR_0141MA, DP02PR_0141EA",0,int,DP02PR
DP02PR_0141PE,Percent!!ANCESTRY!!Scotch-Irish,,not required,"DP02PR_0141PM, DP02PR_0141PMA, DP02PR_0141PEA",0,float,DP02PR
DP02PR_0142E,Estimate!!ANCESTRY!!Scottish,,not required,"DP02PR_0142M, DP02PR_0142MA, DP02PR_0142EA",0,int,DP02PR
DP02PR_0142PE,Percent!!ANCESTRY!!Scottish,,not required,"DP02PR_0142PM, DP02PR_0142PMA, DP02PR_0142PEA",0,float,DP02PR
DP02PR_0143E,Estimate!!ANCESTRY!!Slovak,,not required,"DP02PR_0143M, DP02PR_0143MA, DP02PR_0143EA",0,int,DP02PR
DP02PR_0143PE,Percent!!ANCESTRY!!Slovak,,not required,"DP02PR_0143PM, DP02PR_0143PMA, DP02PR_0143PEA",0,float,DP02PR
DP02PR_0144E,Estimate!!ANCESTRY!!Subsaharan African,,not required,"DP02PR_0144M, DP02PR_0144MA, DP02PR_0144EA",0,int,DP02PR
DP02PR_0144PE,Percent!!ANCESTRY!!Subsaharan African,,not required,"DP02PR_0144PM, DP02PR_0144PMA, DP02PR_0144PEA",0,float,DP02PR
DP02PR_0145E,Estimate!!ANCESTRY!!Swedish,,not required,"DP02PR_0145M, DP02PR_0145MA, DP02PR_0145EA",0,int,DP02PR
DP02PR_0145PE,Percent!!ANCESTRY!!Swedish,,not required,"DP02PR_0145PM, DP02PR_0145PMA, DP02PR_0145PEA",0,float,DP02PR
DP02PR_0146E,Estimate!!ANCESTRY!!Swiss,,not required,"DP02PR_0146M, DP02PR_0146MA, DP02PR_0146EA",0,int,DP02PR
DP02PR_0146PE,Percent!!ANCESTRY!!Swiss,,not required,"DP02PR_0146PM, DP02PR_0146PMA, DP02PR_0146PEA",0,float,DP02PR
DP02PR_0147E,Estimate!!ANCESTRY!!Ukrainian,,not required,"DP02PR_0147M, DP02PR_0147MA, DP02PR_0147EA",0,int,DP02PR
DP02PR_0147PE,Percent!!ANCESTRY!!Ukrainian,,not required,"DP02PR_0147PM, DP02PR_0147PMA, DP02PR_0147PEA",0,float,DP02PR
DP02PR_0148E,Estimate!!ANCESTRY!!Welsh,,not required,"DP02PR_0148M, DP02PR_0148MA, DP02PR_0148EA",0,int,DP02PR
DP02PR_0148PE,Percent!!ANCESTRY!!Welsh,,not required,"DP02PR_0148PM, DP02PR_0148PMA, DP02PR_0148PEA",0,float,DP02PR
DP02PR_0149E,Estimate!!ANCESTRY!!West Indian (excluding Hispanic origin groups),,not required,"DP02PR_0149M, DP02PR_0149MA, DP02PR_0149EA",0,int,DP02PR
DP02PR_0149PE,Percent!!ANCESTRY!!West Indian (excluding Hispanic origin groups),,not required,"DP02PR_0149PM, DP02PR_0149PMA, DP02PR_0149PEA",0,float,DP02PR
DP03_0001E,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,,not required,"DP03_0001M, DP03_0001MA, DP03_0001EA",0,int,DP03
DP03_0001PE,Percent!!EMPLOYMENT STATUS!!Population 16 years and over,,not required,"DP03_0001PM, DP03_0001PMA, DP03_0001PEA",0,int,DP03
DP03_0002E,Estimate!!EMPLOYMENT STATUS!!In labor force,,not required,"DP03_0002M, DP03_0002MA, DP03_0002EA",0,int,DP03
DP03_0002PE,Percent!!EMPLOYMENT STATUS!!In labor force,,not required,"DP03_0002PM, DP03_0002PMA, DP03_0002PEA",0,float,DP03
DP03_0003E,Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force,,not required,"DP03_0003M, DP03_0003MA, DP03_0003EA",0,int,DP03
DP03_0003PE,Percent!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force,,not required,"DP03_0003PM, DP03_0003PMA, DP03_0003PEA",0,float,DP03
DP03_0004E,Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Employed,,not required,"DP03_0004M, DP03_0004MA, DP03_0004EA",0,int,DP03
DP03_0004PE,Percent!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Employed,,not required,"DP03_0004PM, DP03_0004PMA, DP03_0004PEA",0,float,DP03
DP03_0005E,Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Unemployed,,not required,"DP03_0005M, DP03_0005MA, DP03_0005EA",0,int,DP03
DP03_0005PE,Percent!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Unemployed,,not required,"DP03_0005PM, DP03_0005PMA, DP03_0005PEA",0,float,DP03
DP03_0006E,Estimate!!EMPLOYMENT STATUS!!In labor force!!Armed Forces,,not required,"DP03_0006M, DP03_0006MA, DP03_0006EA",0,int,DP03
